TIMESTAMP,PRECIP,TEMP2MAVG,RELHUM2MAVG,SRAVG,WDIR2M,WSPD2MAVG
2024-09-14 23:00:00,0.0,20.85,78.88,0.0,75.15,0.88
2024-09-15 00:00:00,0.0,20.32,82.01,0.0,89.09,1.03
2024-09-15 01:00:00,0.0,19.0,85.58,0.0,269.71,0.55
2024-09-15 02:00:00,0.0,19.3,84.67,0.0,112.29,0.37
2024-09-15 03:00:00,0.0,17.95,87.27,0.0,268.72,0.35
2024-09-15 04:00:00,0.0,17.26,89.06,0.0,29.55,0.45
2024-09-15 05:00:00,0.0,17.03,89.28,0.0,0.41,0.27
2024-09-15 06:00:00,0.0,16.81,90.95,0.0,109.0,0.63
2024-09-15 07:00:00,0.0,17.16,90.47,34.6,299.74,0.23
2024-09-15 08:00:00,0.0,20.03,85.99,172.11,112.11,1.0
2024-09-15 09:00:00,0.0,23.01,76.2,350.0,149.66,1.72
2024-09-15 10:00:00,0.0,25.14,65.38,514.51,160.4,2.07
2024-09-15 11:00:00,0.0,27.11,54.5,646.64,152.89,2.65
2024-09-15 12:00:00,0.0,28.59,49.5,712.38,139.66,3.14
2024-09-15 13:00:00,0.0,29.87,44.67,750.52,139.5,2.87
2024-09-15 14:00:00,0.0,30.93,40.88,711.23,132.61,2.91
2024-09-15 15:00:00,0.0,31.44,38.96,623.02,131.17,3.12
2024-09-15 16:00:00,0.0,31.59,38.79,457.59,137.67,2.73
2024-09-15 17:00:00,0.0,31.14,39.72,322.9,143.39,2.5
2024-09-15 18:00:00,0.0,30.28,40.82,152.46,144.01,1.79
2024-09-15 19:00:00,0.0,27.48,49.83,19.23,126.07,1.27
2024-09-15 20:00:00,0.0,25.32,57.49,0.0,126.46,1.22
2024-09-15 21:00:00,0.0,24.5,60.67,0.0,132.55,1.58
2024-09-15 22:00:00,0.0,23.55,64.17,0.0,127.24,1.26
2024-09-15 23:00:00,0.0,23.53,63.78,0.0,128.39,1.53
2024-09-16 00:00:00,0.0,23.15,64.55,0.0,156.0,1.2
2024-09-16 01:00:00,0.0,22.33,66.9,0.0,166.37,1.33
2024-09-16 02:00:00,0.0,22.09,67.38,0.0,169.13,1.67
2024-09-16 03:00:00,0.0,21.54,69.86,0.0,171.52,1.54
2024-09-16 04:00:00,0.0,20.76,73.16,0.0,172.21,1.29
2024-09-16 05:00:00,0.0,19.84,76.84,0.0,154.1,1.0
2024-09-16 06:00:00,0.0,19.2,80.54,0.0,180.22,0.82
2024-09-16 07:00:00,0.0,19.0,82.59,47.91,338.23,0.39
2024-09-16 08:00:00,0.0,20.53,79.39,163.76,150.71,0.76
2024-09-16 09:00:00,0.0,21.98,75.1,258.76,164.06,0.78
2024-09-16 10:00:00,0.0,23.66,69.13,424.92,115.12,1.55
2024-09-16 11:00:00,0.0,25.67,61.62,591.82,120.25,2.5
2024-09-16 12:00:00,0.0,27.17,55.05,658.11,135.35,1.83
2024-09-16 13:00:00,0.0,27.63,51.49,404.77,136.75,1.3
2024-09-16 14:00:00,0.0,27.68,51.05,301.79,99.19,1.94
2024-09-16 15:00:00,0.0,28.29,49.05,251.47,142.12,2.73
2024-09-16 16:00:00,0.0,28.69,47.23,249.29,132.12,3.23
2024-09-16 17:00:00,0.0,29.72,44.11,334.14,145.82,3.02
2024-09-16 18:00:00,0.0,28.78,46.32,143.86,137.14,2.6
2024-09-16 19:00:00,0.0,26.47,53.91,17.8,123.03,1.68
2024-09-16 20:00:00,0.0,24.09,62.4,0.0,123.11,1.08
2024-09-16 21:00:00,0.0,23.09,66.17,0.0,125.23,1.03
2024-09-16 22:00:00,0.0,22.85,67.18,0.0,139.84,1.31
2024-09-16 23:00:00,0.0,23.15,65.15,0.0,138.71,1.77
2024-09-17 00:00:00,0.0,22.77,66.93,0.0,148.92,1.69
2024-09-17 01:00:00,0.0,22.18,69.83,0.0,163.18,1.46
2024-09-17 02:00:00,0.0,21.31,73.7,0.0,166.04,0.79
2024-09-17 03:00:00,0.0,20.43,78.01,0.0,159.01,0.53
2024-09-17 04:00:00,0.0,19.99,81.52,0.0,159.45,0.71
2024-09-17 05:00:00,0.0,20.08,82.83,0.0,174.87,1.33
2024-09-17 06:00:00,0.0,20.29,83.06,0.0,179.28,1.53
2024-09-17 07:00:00,0.0,20.36,83.78,12.7,181.12,1.79
2024-09-17 08:00:00,0.0,20.72,83.14,51.65,188.45,1.87
2024-09-17 09:00:00,0.0,21.33,82.48,123.29,147.94,1.11
2024-09-17 10:00:00,0.0,22.45,78.85,160.41,163.86,1.4
2024-09-17 11:00:00,0.0,23.52,74.46,206.78,148.54,2.05
2024-09-17 12:00:00,0.0,25.36,66.81,267.17,176.61,2.18
2024-09-17 13:00:00,0.0,26.78,61.38,327.82,160.41,2.47
2024-09-17 14:00:00,0.0,28.93,52.52,517.95,154.5,2.57
2024-09-17 15:00:00,0.0,30.25,45.7,522.84,151.26,2.65
2024-09-17 16:00:00,0.0,30.65,43.33,492.29,152.72,2.76
2024-09-17 17:00:00,0.0,30.15,44.46,314.27,144.93,2.94
2024-09-17 18:00:00,0.0,29.21,46.67,141.93,144.62,2.42
2024-09-17 19:00:00,0.0,27.02,52.75,15.78,144.31,1.42
2024-09-17 20:00:00,0.0,24.46,61.42,0.0,117.0,0.86
2024-09-17 21:00:00,0.0,22.87,67.31,0.0,136.96,0.61
2024-09-17 22:00:00,0.0,22.74,69.0,0.0,134.5,0.78
2024-09-17 23:00:00,0.0,22.95,68.39,0.0,156.56,0.98
2024-09-18 00:00:00,0.0,22.6,69.2,0.0,179.73,0.7
2024-09-18 01:00:00,0.0,22.48,70.07,0.0,176.19,1.06
2024-09-18 02:00:00,0.0,21.82,72.27,0.0,152.85,1.04
2024-09-18 03:00:00,0.0,21.25,76.0,0.0,154.82,1.12
2024-09-18 04:00:00,0.0,20.97,78.51,0.0,220.67,0.93
2024-09-18 05:00:00,0.0,20.07,82.55,0.0,219.18,0.91
2024-09-18 06:00:00,0.0,19.75,84.84,0.0,170.62,0.75
2024-09-18 07:00:00,0.0,20.19,84.9,6.44,165.69,1.01
2024-09-18 08:00:00,0.0,21.37,81.34,37.23,154.37,1.55
2024-09-18 09:00:00,0.0,22.82,76.29,233.06,163.35,1.87
2024-09-18 10:00:00,0.0,24.6,67.83,265.44,161.04,2.29
2024-09-18 11:00:00,0.0,25.93,62.16,442.76,161.84,2.48
2024-09-18 12:00:00,0.0,26.36,59.88,445.01,160.25,2.65
2024-09-18 13:00:00,0.0,28.79,52.13,725.98,155.77,3.14
2024-09-18 14:00:00,0.0,30.01,50.17,698.58,162.64,3.26
2024-09-18 15:00:00,0.0,30.55,48.72,326.38,148.96,3.14
2024-09-18 16:00:00,0.0,31.44,46.48,413.75,155.67,3.02
2024-09-18 17:00:00,0.0,30.76,47.38,167.08,154.17,2.92
2024-09-18 18:00:00,0.0,30.5,47.67,127.54,141.83,2.99
2024-09-18 19:00:00,0.0,28.91,52.35,6.83,140.1,2.2
2024-09-18 20:00:00,0.0,27.56,56.61,0.0,130.34,2.11
2024-09-18 21:00:00,0.0,26.2,60.16,0.0,132.33,2.23
2024-09-18 22:00:00,0.0,25.69,60.91,0.0,138.0,2.17
2024-09-18 23:00:00,0.0,25.67,60.07,0.0,152.48,2.46
2024-09-19 00:00:00,0.0,25.58,61.2,0.0,159.1,2.36
2024-09-19 01:00:00,0.0,25.19,63.38,0.0,160.94,2.37
2024-09-19 02:00:00,0.0,24.85,65.78,0.0,169.5,2.55
2024-09-19 03:00:00,1.78,24.04,69.54,0.0,179.24,2.16
2024-09-19 04:00:00,0.0,23.0,75.18,0.0,153.43,1.2
2024-09-19 05:00:00,0.0,23.06,76.45,0.0,168.13,0.95
2024-09-19 06:00:00,0.0,23.55,75.45,0.0,171.75,1.39
2024-09-19 07:00:00,0.0,24.36,72.32,9.68,191.93,2.14
2024-09-19 08:00:00,0.0,25.41,68.28,155.03,189.76,2.6
2024-09-19 09:00:00,0.0,26.85,63.68,335.62,186.96,2.54
2024-09-19 10:00:00,0.0,28.49,58.75,451.61,190.07,2.34
2024-09-19 11:00:00,0.0,30.4,53.22,632.62,199.83,3.14
2024-09-19 12:00:00,0.0,31.27,50.7,666.88,218.48,3.25
2024-09-19 13:00:00,0.0,32.53,47.25,666.65,226.06,2.78
2024-09-19 14:00:00,0.0,33.38,43.42,590.23,214.57,2.2
2024-09-19 15:00:00,0.0,34.52,39.07,599.83,218.49,2.32
2024-09-19 16:00:00,0.0,34.84,37.04,473.34,237.43,2.46
2024-09-19 17:00:00,0.0,34.86,29.65,321.68,253.16,2.52
2024-09-19 18:00:00,0.0,33.37,26.16,142.7,260.42,1.72
2024-09-19 19:00:00,0.0,28.59,37.0,13.78,253.97,1.31
2024-09-19 20:00:00,0.0,24.08,55.11,0.0,216.27,1.03
2024-09-19 21:00:00,0.0,21.83,65.85,0.0,196.59,0.55
2024-09-19 22:00:00,0.0,20.64,72.64,0.0,186.95,0.58
2024-09-19 23:00:00,0.0,20.53,76.63,0.0,172.54,0.8
2024-09-20 00:00:00,0.0,19.87,81.15,0.0,202.43,0.84
2024-09-20 01:00:00,0.0,19.37,82.68,0.0,192.41,0.68
2024-09-20 02:00:00,0.0,18.61,84.63,0.0,186.71,0.64
2024-09-20 03:00:00,0.0,18.02,85.31,0.0,218.23,0.39
2024-09-20 04:00:00,0.0,17.0,87.55,0.0,197.7,0.87
2024-09-20 05:00:00,0.0,15.64,88.79,0.0,233.79,0.46
2024-09-20 06:00:00,0.0,14.65,91.14,0.0,202.45,0.34
2024-09-20 07:00:00,0.0,13.62,92.46,13.66,202.42,0.43
2024-09-20 08:00:00,0.0,16.67,90.67,183.03,352.14,0.24
2024-09-20 09:00:00,0.0,21.6,78.56,355.97,106.63,0.48
2024-09-20 10:00:00,0.0,26.23,57.01,525.72,92.5,3.02
2024-09-20 11:00:00,0.0,29.5,39.57,658.84,91.75,4.44
2024-09-20 12:00:00,0.0,31.41,32.16,739.7,95.79,3.57
2024-09-20 13:00:00,0.0,32.78,27.31,749.96,99.71,3.3
2024-09-20 14:00:00,0.0,33.68,24.56,612.53,108.27,3.45
2024-09-20 15:00:00,0.0,34.59,24.01,611.61,115.78,3.54
2024-09-20 16:00:00,0.0,34.85,26.46,466.3,137.52,2.68
2024-09-20 17:00:00,0.0,34.16,27.54,298.72,127.5,3.08
2024-09-20 18:00:00,0.0,32.76,28.61,107.35,116.31,2.88
2024-09-20 19:00:00,0.0,29.91,35.8,1.75,124.02,2.07
2024-09-20 20:00:00,0.25,26.75,51.05,0.0,190.65,3.91
2024-09-20 21:00:00,0.76,22.11,79.07,0.0,172.52,2.46
2024-09-20 22:00:00,0.0,23.67,77.93,0.0,146.64,2.44
2024-09-20 23:00:00,0.0,24.49,69.53,0.0,177.54,1.85
2024-09-21 00:00:00,0.0,24.4,65.91,0.0,179.42,1.94
2024-09-21 01:00:00,0.0,24.38,62.87,0.0,195.99,1.83
2024-09-21 02:00:00,0.0,24.09,66.37,0.0,194.35,1.85
2024-09-21 03:00:00,0.0,24.06,70.13,0.0,188.92,2.25
2024-09-21 04:00:00,0.0,24.03,72.16,0.0,217.06,1.77
2024-09-21 05:00:00,0.25,24.57,71.28,0.0,233.98,1.86
2024-09-21 06:00:00,0.0,24.03,75.18,0.0,189.65,0.57
2024-09-21 07:00:00,0.0,23.76,75.75,4.65,198.28,1.09
2024-09-21 08:00:00,0.0,23.63,77.87,54.4,150.03,0.89
2024-09-21 09:00:00,0.0,24.38,76.69,83.87,137.65,1.55
2024-09-21 10:00:00,0.25,24.56,77.1,169.27,125.66,1.19
2024-09-21 11:00:00,0.0,25.75,73.03,347.8,135.8,1.93
2024-09-21 12:00:00,0.0,27.71,67.86,546.77,133.73,2.68
2024-09-21 13:00:00,0.0,29.98,58.46,286.02,172.32,1.98
2024-09-21 14:00:00,0.0,30.93,55.24,277.06,170.55,1.31
2024-09-21 15:00:00,0.0,31.75,53.94,272.53,132.89,1.42
2024-09-21 16:00:00,0.0,32.24,48.36,193.09,215.67,2.13
2024-09-21 17:00:00,0.0,30.2,51.1,84.9,196.44,1.62
2024-09-21 18:00:00,1.02,26.18,63.67,6.24,201.84,2.65
2024-09-21 19:00:00,1.02,20.92,81.48,0.9,196.59,2.18
2024-09-21 20:00:00,0.0,20.6,85.2,0.0,227.55,1.78
2024-09-21 21:00:00,0.0,20.82,85.05,0.0,199.98,1.39
2024-09-21 22:00:00,0.0,20.37,87.27,0.0,238.36,0.34
2024-09-21 23:00:00,0.51,20.57,87.51,0.0,224.26,1.4
2024-09-22 00:00:00,0.0,20.22,88.97,0.0,227.5,0.53
2024-09-22 01:00:00,0.0,19.8,91.29,0.0,234.33,0.7
2024-09-22 02:00:00,0.0,19.67,92.34,0.0,218.37,1.01
2024-09-22 03:00:00,0.25,19.44,91.32,0.0,342.22,1.57
2024-09-22 04:00:00,0.0,17.69,85.1,0.0,24.31,1.67
2024-09-22 05:00:00,0.0,17.43,79.81,0.0,9.92,1.42
2024-09-22 06:00:00,0.0,16.78,78.11,0.0,20.7,2.33
2024-09-22 07:00:00,0.0,16.03,79.59,5.2,14.35,2.44
2024-09-22 08:00:00,0.0,15.43,82.63,16.46,25.47,2.72
2024-09-22 09:00:00,0.0,15.26,84.59,33.8,32.39,2.68
2024-09-22 10:00:00,0.0,14.63,86.08,42.61,27.39,2.3
2024-09-22 11:00:00,0.0,14.26,86.53,92.61,22.42,2.14
2024-09-22 12:00:00,0.25,14.16,87.49,96.55,4.94,2.41
2024-09-22 13:00:00,1.78,13.88,89.38,99.74,347.83,2.17
2024-09-22 14:00:00,0.51,14.59,89.56,319.02,357.21,2.3
2024-09-22 15:00:00,0.0,15.67,84.08,302.91,347.75,2.34
2024-09-22 16:00:00,0.0,15.96,79.05,199.17,352.62,2.41
2024-09-22 17:00:00,0.0,15.5,77.4,96.97,340.21,2.38
2024-09-22 18:00:00,0.0,15.22,76.2,37.94,2.84,1.79
2024-09-22 19:00:00,0.0,14.98,76.29,4.19,12.8,1.04
2024-09-22 20:00:00,0.0,14.8,77.98,0.0,17.83,0.64
2024-09-22 21:00:00,0.0,14.03,80.26,0.0,335.67,0.3
2024-09-22 22:00:00,0.0,14.16,85.15,0.0,216.2,0.4
2024-09-22 23:00:00,0.0,14.33,87.44,0.0,231.6,0.25
2024-09-23 00:00:00,0.0,14.47,87.46,0.0,284.59,0.39
2024-09-23 01:00:00,0.0,14.56,85.95,0.0,343.87,0.28
2024-09-23 02:00:00,0.0,14.47,83.0,0.0,260.46,0.11
2024-09-23 03:00:00,0.0,12.61,86.76,0.0,223.97,0.57
2024-09-23 04:00:00,0.0,11.2,89.92,0.0,223.42,0.4
2024-09-23 05:00:00,0.0,10.74,91.26,0.0,238.03,0.33
2024-09-23 06:00:00,0.0,10.44,92.14,0.0,209.08,0.53
2024-09-23 07:00:00,0.0,9.79,92.98,16.0,213.4,0.43
2024-09-23 08:00:00,0.0,11.9,91.88,131.58,283.14,0.59
2024-09-23 09:00:00,0.0,14.0,86.53,178.83,80.92,0.55
2024-09-23 10:00:00,0.0,15.62,78.1,215.09,92.98,0.57
2024-09-23 11:00:00,0.0,17.45,64.54,342.42,64.09,1.39
2024-09-23 12:00:00,0.0,19.38,52.61,574.11,24.72,1.77
2024-09-23 13:00:00,0.0,20.93,43.31,721.52,24.83,2.11
2024-09-23 14:00:00,0.0,22.03,35.97,701.84,23.18,2.26
2024-09-23 15:00:00,0.0,22.61,33.02,608.82,42.19,2.13
2024-09-23 16:00:00,0.0,23.07,31.15,472.5,41.36,1.64
2024-09-23 17:00:00,0.0,23.18,30.51,303.51,67.87,1.38
2024-09-23 18:00:00,0.0,22.46,32.06,126.14,113.14,0.99
2024-09-23 19:00:00,0.0,19.06,44.54,9.92,195.81,0.73
2024-09-23 20:00:00,0.0,14.97,61.01,0.0,217.26,0.4
2024-09-23 21:00:00,0.0,12.95,73.65,0.0,192.39,0.6
2024-09-23 22:00:00,0.0,11.86,79.88,0.0,230.37,0.43
2024-09-23 23:00:00,0.0,11.32,83.28,0.0,223.41,0.12
2024-09-24 00:00:00,0.0,10.4,87.02,0.0,249.97,0.54
2024-09-24 01:00:00,0.0,9.85,89.02,0.0,233.0,0.22
2024-09-24 02:00:00,0.0,9.06,90.91,0.0,233.67,0.35
2024-09-24 03:00:00,0.0,9.56,92.06,0.0,212.21,0.54
2024-09-24 04:00:00,0.0,9.06,92.64,0.0,271.67,0.33
2024-09-24 05:00:00,0.0,9.58,93.0,0.0,187.05,0.19
2024-09-24 06:00:00,0.0,9.95,93.39,0.0,88.57,0.41
2024-09-24 07:00:00,0.0,10.65,93.7,5.08,245.41,0.22
2024-09-24 08:00:00,0.0,11.51,93.53,36.47,64.51,0.22
2024-09-24 09:00:00,0.0,12.77,92.49,73.33,236.59,0.84
2024-09-24 10:00:00,0.25,14.16,90.16,63.98,212.55,0.49
2024-09-24 11:00:00,0.25,15.13,89.45,153.06,217.36,1.49
2024-09-24 12:00:00,0.0,19.36,73.41,671.41,228.27,2.27
2024-09-24 13:00:00,0.0,22.55,53.49,769.99,242.0,1.75
2024-09-24 14:00:00,0.0,23.59,45.89,516.61,255.38,2.0
2024-09-24 15:00:00,0.0,24.35,44.34,530.99,260.9,3.28
2024-09-24 16:00:00,0.0,23.93,45.7,322.1,249.55,3.26
2024-09-24 17:00:00,2.54,20.95,59.61,155.7,168.5,1.6
2024-09-24 18:00:00,0.25,17.88,78.06,47.21,222.86,0.75
2024-09-24 19:00:00,0.0,17.23,82.15,7.8,286.09,0.87
2024-09-24 20:00:00,0.0,16.67,84.85,0.0,224.67,0.54
2024-09-24 21:00:00,0.0,15.85,86.24,0.0,0.24,0.34
2024-09-24 22:00:00,0.0,13.98,85.18,0.0,213.02,0.56
2024-09-24 23:00:00,0.0,13.02,83.67,0.0,213.24,0.81
2024-09-25 00:00:00,0.0,11.49,87.25,0.0,201.48,0.36
2024-09-25 01:00:00,0.0,10.71,89.71,0.0,197.06,0.39
2024-09-25 02:00:00,0.0,9.92,90.73,0.0,198.49,0.02
2024-09-25 03:00:00,0.0,9.56,91.95,0.0,224.15,0.12
2024-09-25 04:00:00,0.0,8.9,92.46,0.0,241.45,0.09
2024-09-25 05:00:00,0.0,9.03,93.18,0.0,179.38,0.2
2024-09-25 06:00:00,0.0,8.34,94.44,0.0,177.32,0.15
2024-09-25 07:00:00,0.0,7.98,96.97,29.49,194.9,0.14
2024-09-25 08:00:00,0.0,11.46,93.43,179.81,73.91,0.12
2024-09-25 09:00:00,0.0,14.64,82.01,343.66,258.02,0.58
2024-09-25 10:00:00,0.0,17.68,71.69,506.73,277.73,0.85
2024-09-25 11:00:00,0.0,21.46,57.28,635.92,323.69,1.18
2024-09-25 12:00:00,0.0,24.13,41.72,712.93,2.25,1.58
2024-09-25 13:00:00,0.0,25.31,33.96,731.96,1.29,2.23
2024-09-25 14:00:00,0.0,26.15,31.36,694.63,31.41,1.9
2024-09-25 15:00:00,0.0,26.77,28.93,601.19,29.71,2.01
2024-09-25 16:00:00,0.0,27.15,28.04,446.88,34.62,1.59
2024-09-25 17:00:00,0.0,26.87,28.36,240.69,45.7,1.31
2024-09-25 18:00:00,0.0,25.99,32.28,98.32,67.66,0.77
2024-09-25 19:00:00,0.0,21.07,48.43,7.42,215.26,0.81
2024-09-25 20:00:00,0.0,16.7,65.08,0.0,204.73,0.52
2024-09-25 21:00:00,0.0,15.03,74.01,0.0,222.54,0.39
2024-09-25 22:00:00,0.0,14.2,76.64,0.0,230.95,0.41
2024-09-25 23:00:00,0.0,13.44,79.44,0.0,250.2,0.65
2024-09-26 00:00:00,0.0,13.43,80.04,0.0,260.63,0.41
2024-09-26 01:00:00,0.0,12.09,84.0,0.0,229.4,0.33
2024-09-26 02:00:00,0.0,11.13,87.1,0.0,211.99,0.26
2024-09-26 03:00:00,0.0,10.57,88.76,0.0,213.02,0.23
2024-09-26 04:00:00,0.0,9.97,90.2,0.0,216.33,0.2
2024-09-26 05:00:00,0.0,9.5,91.46,0.0,225.87,0.23
2024-09-26 06:00:00,0.0,9.36,92.46,0.0,146.8,0.19
2024-09-26 07:00:00,0.0,9.05,93.62,26.43,188.81,0.4
2024-09-26 08:00:00,0.0,12.51,90.91,172.84,120.36,0.06
2024-09-26 09:00:00,0.0,16.7,81.87,337.68,56.07,0.31
2024-09-26 10:00:00,0.0,20.63,66.6,503.7,81.67,0.59
2024-09-26 11:00:00,0.0,24.02,48.25,631.64,305.26,0.72
2024-09-26 12:00:00,0.0,25.83,38.6,706.41,104.03,1.61
2024-09-26 13:00:00,0.0,26.4,34.82,723.93,104.82,2.2
2024-09-26 14:00:00,0.0,26.71,33.02,688.99,99.43,2.2
2024-09-26 15:00:00,0.0,27.1,31.44,597.5,91.6,1.62
2024-09-26 16:00:00,0.0,27.21,30.98,461.15,93.53,1.45
2024-09-26 17:00:00,0.0,27.32,30.08,290.42,87.14,1.33
2024-09-26 18:00:00,0.0,26.35,32.54,116.99,98.52,1.08
2024-09-26 19:00:00,0.0,22.3,43.74,7.09,164.1,0.34
2024-09-26 20:00:00,0.0,18.5,58.16,0.0,188.81,0.66
2024-09-26 21:00:00,0.0,17.32,62.35,0.0,202.82,0.51
2024-09-26 22:00:00,0.0,14.93,71.14,0.0,268.27,0.39
2024-09-26 23:00:00,0.0,13.89,77.09,0.0,198.61,0.38
2024-09-27 00:00:00,0.0,12.42,82.34,0.0,247.1,0.45
2024-09-27 01:00:00,0.0,11.72,85.54,0.0,241.72,0.4
2024-09-27 02:00:00,0.0,10.72,89.05,0.0,205.89,0.44
2024-09-27 03:00:00,0.0,10.72,90.56,0.0,222.96,0.49
2024-09-27 04:00:00,0.0,9.95,91.62,0.0,219.18,0.5
2024-09-27 05:00:00,0.0,9.62,92.73,0.0,216.81,0.5
2024-09-27 06:00:00,0.0,9.97,93.25,0.0,179.04,0.43
2024-09-27 07:00:00,0.0,9.14,95.47,19.87,200.98,0.45
2024-09-27 08:00:00,0.0,12.02,92.68,166.43,145.7,0.39
2024-09-27 09:00:00,0.0,15.77,83.56,330.48,101.82,0.72
2024-09-27 10:00:00,0.0,20.12,68.88,496.64,40.35,0.83
2024-09-27 11:00:00,0.0,23.62,52.3,624.62,26.01,1.65
2024-09-27 12:00:00,0.0,25.67,39.98,699.38,6.39,2.35
2024-09-27 13:00:00,0.0,26.78,34.25,721.68,15.83,2.77
2024-09-27 14:00:00,0.0,27.57,31.49,653.66,22.06,2.59
2024-09-27 15:00:00,0.0,28.13,29.25,585.64,22.12,2.92
2024-09-27 16:00:00,0.0,28.45,28.06,462.84,15.71,2.87
2024-09-27 17:00:00,0.0,28.24,27.99,297.9,17.07,2.57
2024-09-27 18:00:00,0.0,27.0,30.87,117.71,20.11,1.44
2024-09-27 19:00:00,0.0,22.99,40.4,7.74,270.31,0.4
2024-09-27 20:00:00,0.0,19.07,53.31,0.0,220.97,0.63
2024-09-27 21:00:00,0.0,16.08,67.18,0.0,199.63,0.69
2024-09-27 22:00:00,0.0,14.56,74.88,0.0,223.63,0.52
2024-09-27 23:00:00,0.0,13.64,78.76,0.0,182.21,0.61
2024-09-28 00:00:00,0.0,12.33,83.58,0.0,198.24,0.33
2024-09-28 01:00:00,0.0,12.1,85.22,0.0,171.42,0.13
2024-09-28 02:00:00,0.0,11.25,87.99,0.0,152.62,0.25
2024-09-28 03:00:00,0.0,10.8,89.69,0.0,160.54,0.17
2024-09-28 04:00:00,0.0,10.49,90.99,0.0,173.92,0.42
2024-09-28 05:00:00,0.0,10.6,90.81,0.0,185.07,0.9
2024-09-28 06:00:00,0.0,10.11,91.2,0.0,190.62,0.79
2024-09-28 07:00:00,0.0,10.22,90.68,15.75,176.96,0.61
2024-09-28 08:00:00,0.0,13.02,88.64,171.87,177.91,0.39
2024-09-28 09:00:00,0.0,17.92,72.76,351.23,9.83,0.78
2024-09-28 10:00:00,0.0,21.95,58.15,497.87,11.44,1.39
2024-09-28 11:00:00,0.0,25.35,43.68,600.62,10.47,2.67
2024-09-28 12:00:00,0.0,26.93,37.53,680.71,13.63,3.01
2024-09-28 13:00:00,0.0,27.85,34.62,585.4,4.28,2.83
2024-09-28 14:00:00,0.0,29.13,31.96,580.51,12.49,2.62
2024-09-28 15:00:00,0.0,30.29,29.0,563.53,20.64,2.76
2024-09-28 16:00:00,0.0,30.3,28.05,353.33,2.87,2.5
2024-09-28 17:00:00,0.0,29.99,28.19,236.66,22.01,2.24
2024-09-28 18:00:00,0.0,28.46,31.36,93.19,31.46,1.11
2024-09-28 19:00:00,0.0,23.58,43.75,5.18,229.19,0.5
2024-09-28 20:00:00,0.0,18.59,61.59,0.0,222.04,0.83
2024-09-28 21:00:00,0.0,16.2,72.18,0.0,204.21,0.9
2024-09-28 22:00:00,0.0,15.28,76.46,0.0,187.77,0.36
2024-09-28 23:00:00,0.0,13.79,81.99,0.0,220.93,0.27
2024-09-29 00:00:00,0.0,13.16,84.7,0.0,231.02,0.27
2024-09-29 01:00:00,0.0,12.72,87.65,0.0,215.83,0.21
2024-09-29 02:00:00,0.0,11.72,89.15,0.0,168.76,0.38
2024-09-29 03:00:00,0.0,10.81,90.55,0.0,197.05,0.09
2024-09-29 04:00:00,0.0,10.63,91.9,0.0,234.53,0.19
2024-09-29 05:00:00,0.0,10.04,92.61,0.0,201.62,0.26
2024-09-29 06:00:00,0.0,9.66,93.21,0.0,206.64,0.22
2024-09-29 07:00:00,0.0,9.47,95.58,18.49,219.18,0.06
2024-09-29 08:00:00,0.0,12.71,92.46,161.94,100.56,0.14
2024-09-29 09:00:00,0.0,17.08,81.56,328.3,58.76,0.31
2024-09-29 10:00:00,0.0,21.02,65.42,494.46,36.27,0.56
2024-09-29 11:00:00,0.0,25.19,47.29,624.15,17.11,1.21
2024-09-29 12:00:00,0.0,27.43,33.12,701.12,60.84,2.38
2024-09-29 13:00:00,0.0,28.51,25.96,721.44,59.11,2.46
2024-09-29 14:00:00,0.0,29.24,24.82,679.79,59.96,2.21
2024-09-29 15:00:00,0.0,29.93,24.11,583.71,46.05,2.39
2024-09-29 16:00:00,0.0,30.14,24.6,443.93,64.4,2.45
2024-09-29 17:00:00,0.0,29.73,25.38,274.56,63.11,2.53
2024-09-29 18:00:00,0.0,28.38,27.25,102.86,87.63,1.89
2024-09-29 19:00:00,0.0,24.23,36.64,4.31,166.82,0.81
2024-09-29 20:00:00,0.0,20.07,48.16,0.0,168.5,0.65
2024-09-29 21:00:00,0.0,17.47,55.5,0.0,229.87,0.39
2024-09-29 22:00:00,0.0,14.85,64.55,0.0,229.19,0.46
2024-09-29 23:00:00,0.0,13.32,70.82,0.0,211.63,0.38
2024-09-30 00:00:00,0.0,12.38,75.16,0.0,245.62,0.4
2024-09-30 01:00:00,0.0,11.67,79.79,0.0,242.06,0.26
2024-09-30 02:00:00,0.0,11.1,81.6,0.0,245.57,0.35
2024-09-30 03:00:00,0.0,10.17,84.67,0.0,193.25,0.3
2024-09-30 04:00:00,0.0,9.42,87.06,0.0,210.62,0.15
2024-09-30 05:00:00,0.0,9.64,88.41,0.0,227.71,0.43
2024-09-30 06:00:00,0.0,8.94,90.25,0.0,211.88,0.27
2024-09-30 07:00:00,0.0,8.85,91.35,18.99,210.18,0.31
2024-09-30 08:00:00,0.0,12.06,88.22,154.33,55.5,0.16
2024-09-30 09:00:00,0.0,17.04,76.96,324.36,54.07,0.44
2024-09-30 10:00:00,0.0,23.49,62.14,490.13,162.52,1.23
2024-09-30 11:00:00,0.0,26.54,47.92,617.01,187.28,2.38
2024-09-30 12:00:00,0.0,27.99,40.08,690.76,176.27,2.09
2024-09-30 13:00:00,0.0,28.98,36.45,709.22,190.9,1.72
2024-09-30 14:00:00,0.0,30.07,32.17,670.46,155.01,1.43
